country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","14-04-2026 20:00:00",24.792403,84.992416,PM2.5,7,283,115
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","14-04-2026 20:00:00",24.792403,84.992416,CO,1,8,6
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2026 20:00:00",24.762518,84.982348,NO2,15,26,19
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","14-04-2026 20:00:00",24.762518,84.982348,SO2,8,8,8
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","14-04-2026 20:00:00",25.560083,87.553265,PM2.5,27,68,43
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","14-04-2026 20:00:00",25.560083,87.553265,NO2,8,10,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","14-04-2026 20:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","14-04-2026 20:00:00",25.560083,87.553265,OZONE,5,39,10
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","14-04-2026 20:00:00",26.0881305,87.93840336,PM2.5,38,75,51
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","14-04-2026 20:00:00",26.0881305,87.93840336,OZONE,32,35,33
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","14-04-2026 20:00:00",27.308328,84.531742,PM10,101,500,153
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","14-04-2026 20:00:00",13.204880,79.097889,CO,8,22,15
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","14-04-2026 20:00:00",16.316553,80.413302,PM2.5,73,95,79
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2026 20:00:00",14.465052,78.824187,SO2,11,20,19
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","14-04-2026 20:00:00",14.465052,78.824187,CO,20,35,26
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","14-04-2026 20:00:00",16.186555,81.13219,PM2.5,55,79,71
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","14-04-2026 20:00:00",16.186555,81.13219,PM10,48,71,63
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","14-04-2026 20:00:00",16.186555,81.13219,NO2,6,21,12
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","14-04-2026 20:00:00",16.186555,81.13219,OZONE,35,42,38
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","14-04-2026 20:00:00","14.438164 ","79.966814 ",PM10,22,75,41
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","14-04-2026 20:00:00","14.438164 ","79.966814 ",CO,14,113,24
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2026 20:00:00",25.251013,86.989001,CO,34,53,40
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2026 20:00:00",25.251013,86.989001,OZONE,8,27,15
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","14-04-2026 20:00:00",25.265194,87.012947,PM2.5,12,65,34
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","14-04-2026 20:00:00",25.265194,87.012947,NH3,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","14-04-2026 20:00:00",25.265194,87.012947,CO,78,98,85
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","14-04-2026 20:00:00",25.204762,85.514960,SO2,10,10,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","14-04-2026 20:00:00",25.204762,85.514960,OZONE,1,3,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","14-04-2026 20:00:00",25.567520,83.966379,CO,18,29,24
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","14-04-2026 20:00:00",25.7808257,84.7446768,PM10,68,87,74
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","14-04-2026 20:00:00",25.7808257,84.7446768,NH3,6,10,8
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","14-04-2026 20:00:00",16.554731,80.649110,PM10,48,64,54
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","14-04-2026 20:00:00",17.72,83.3,NH3,3,4,3
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","14-04-2026 20:00:00",27.103358,93.679645,CO,10,32,11
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2026 20:00:00",26.071318,91.87488,SO2,6,32,29
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2026 20:00:00",26.071318,91.87488,CO,3,114,72
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","14-04-2026 20:00:00",26.071318,91.87488,OZONE,13,44,32
India,Assam,Guwahati,"IITG, Guwahati - PCBA","14-04-2026 20:00:00",26.2028636,91.70046436,NO2,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","14-04-2026 20:00:00",26.10887,91.589544,PM10,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","14-04-2026 20:00:00",16.9872867,81.7363176,NH3,2,4,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","14-04-2026 20:00:00",13.67,79.35,OZONE,32,96,79
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","14-04-2026 20:00:00",13.615387,79.409230,PM10,56,84,64
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","14-04-2026 20:00:00",13.615387,79.409230,OZONE,18,39,38
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","14-04-2026 20:00:00",16.536107,80.594233,PM10,57,433,103
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","14-04-2026 20:00:00",16.536107,80.594233,OZONE,20,38,38
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","14-04-2026 20:00:00",16.486692,80.699436,PM10,51,87,62
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","14-04-2026 20:00:00",16.509717,80.612222,PM10,40,71,55
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2026 20:00:00",26.146529,87.454184,NO2,1,15,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2026 20:00:00",26.146529,87.454184,SO2,5,79,46
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","14-04-2026 20:00:00",26.146529,87.454184,CO,50,106,62
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","14-04-2026 20:00:00",25.5626095,84.663264,OZONE,5,23,10
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","14-04-2026 20:00:00",24.75746,84.366208,NH3,1,2,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","14-04-2026 20:00:00",24.75746,84.366208,SO2,1,29,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","14-04-2026 20:00:00",26.80365,84.51954,PM2.5,5,60,34
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","14-04-2026 20:00:00",26.80365,84.51954,PM10,7,71,41
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","14-04-2026 20:00:00",26.181742,91.78063,PM10,23,125,42
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","14-04-2026 20:00:00",26.181742,91.78063,NO2,3,4,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2026 20:00:00",26.349082,92.68449,NO2,1,3,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","14-04-2026 20:00:00",26.349082,92.68449,SO2,6,14,12
India,Assam,Silchar,"Tarapur, Silchar - PCBA","14-04-2026 20:00:00",24.82827,92.79525,PM2.5,38,75,55
India,Assam,Silchar,"Tarapur, Silchar - PCBA","14-04-2026 20:00:00",24.82827,92.79525,PM10,42,62,48
India,Assam,Silchar,"Tarapur, Silchar - PCBA","14-04-2026 20:00:00",24.82827,92.79525,SO2,4,7,5
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","14-04-2026 20:00:00",26.11442,85.39813,NH3,14,23,19
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","14-04-2026 20:00:00",26.11442,85.39813,SO2,6,13,9
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","14-04-2026 20:00:00",25.251013,86.989001,PM2.5,40,170,81
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","14-04-2026 20:00:00",14.675886,77.593027,NO2,24,26,26
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 20:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 20:00:00",21.371751,81.664929,CO,17,20,17
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 20:00:00",21.371751,81.664929,OZONE,4,128,58
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","14-04-2026 20:00:00",22.06631475,83.33820077,NO2,30,99,65
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","14-04-2026 20:00:00",22.06631475,83.33820077,OZONE,15,116,86
India,Delhi,Delhi,"Alipur, Delhi - DPCC","14-04-2026 20:00:00",28.815329,77.153010,NH3,1,18,7
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","14-04-2026 20:00:00",28.647622,77.3158090,NO2,53,140,96
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","14-04-2026 20:00:00",28.647622,77.3158090,NH3,5,8,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","14-04-2026 20:00:00",25.892357,86.590325,CO,36,38,36
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","14-04-2026 20:00:00",24.952822,84.002396,PM2.5,8,83,31
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","14-04-2026 20:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","14-04-2026 20:00:00",26.2271665,84.3570427,OZONE,12,18,16
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 20:00:00",30.735567,76.775714,PM2.5,10,97,53
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 20:00:00",30.735567,76.775714,NH3,12,22,17
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 20:00:00",30.735567,76.775714,SO2,6,19,11
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","14-04-2026 20:00:00",28.695381,77.181665,SO2,14,51,29
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","14-04-2026 20:00:00",28.4706914,77.1099364,PM2.5,19,188,70
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","14-04-2026 20:00:00",28.4706914,77.1099364,OZONE,11,91,80
India,Delhi,Delhi,"Bawana, Delhi - DPCC","14-04-2026 20:00:00",28.776200,77.051074,PM2.5,37,404,164
India,Delhi,Delhi,"Bawana, Delhi - DPCC","14-04-2026 20:00:00",28.776200,77.051074,NH3,4,6,5
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","14-04-2026 20:00:00",28.5512005,77.2735737,OZONE,21,100,73
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","14-04-2026 20:00:00",21.194815,81.314770,CO,14,74,19
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","14-04-2026 20:00:00",21.185571,81.343175,NO2,13,14,13
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","14-04-2026 20:00:00",22.08815,82.13737,SO2,10,20,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","14-04-2026 20:00:00",22.118125,83.140608,PM10,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","14-04-2026 20:00:00",22.118125,83.140608,SO2,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB","14-04-2026 20:00:00",25.619651,85.147382,PM10,100,191,144
India,Bihar,Patna,"Muradpur, Patna - BSPCB","14-04-2026 20:00:00",25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","14-04-2026 20:00:00",25.599486,85.113666,OZONE,26,35,32
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2026 20:00:00",25.596727,85.085624,PM2.5,46,85,62
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","14-04-2026 20:00:00",25.366336,87.117468,NO2,5,6,6
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","14-04-2026 20:00:00",22.1910172,83.5197009,NH3,1,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","14-04-2026 20:00:00",21.219665,81.630094,PM10,58,413,122
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","14-04-2026 20:00:00",21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","14-04-2026 20:00:00",22.368195,82.746431,OZONE,5,14,13
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2026 20:00:00",22.126650,83.483212,PM10,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","14-04-2026 20:00:00",22.126650,83.483212,CO,16,54,21
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2026 20:00:00",25.592539,85.227158,OZONE,20,90,79
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","14-04-2026 20:00:00",25.610369,85.132568,OZONE,59,60,60
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","14-04-2026 20:00:00",25.586562,85.043586,CO,18,68,38
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","14-04-2026 20:00:00",25.586562,85.043586,OZONE,10,18,16
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","14-04-2026 20:00:00",28.60909,77.0325413,NH3,1,9,4
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 20:00:00","28.594004 ","76.909423 ",PM2.5,4,375,185
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 20:00:00","28.594004 ","76.909423 ",CO,26,62,28
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","14-04-2026 20:00:00",28.570173,76.933762,OZONE,5,67,58
India,Delhi,Delhi,"Narela, Delhi - DPCC","14-04-2026 20:00:00",28.822836,77.101981,NH3,5,7,6
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","14-04-2026 20:00:00",28.567890,77.250515,CO,1,106,20
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","14-04-2026 20:00:00",28.57834,77.18400,NO2,8,9,9
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","14-04-2026 20:00:00",28.6573814,77.1585447,PM2.5,13,312,110
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","14-04-2026 20:00:00",28.6573814,77.1585447,PM10,71,228,142
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","14-04-2026 20:00:00",28.530785,77.271255,NO2,32,186,106
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","14-04-2026 20:00:00",28.530785,77.271255,SO2,9,48,28
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","14-04-2026 20:00:00",28.530785,77.271255,CO,5,88,20
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","14-04-2026 20:00:00",28.623763,77.287209,NH3,7,10,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","14-04-2026 20:00:00",28.674045,77.131023,NH3,3,4,4
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","14-04-2026 20:00:00",28.674045,77.131023,OZONE,7,82,57
India,Delhi,Delhi,"Pusa, Delhi - DPCC","14-04-2026 20:00:00",28.639652,77.146275,NO2,62,164,102
India,Delhi,Delhi,"Pusa, Delhi - DPCC","14-04-2026 20:00:00",28.639652,77.146275,NH3,6,36,17
India,Delhi,Delhi,"Pusa, Delhi - DPCC","14-04-2026 20:00:00",28.639652,77.146275,OZONE,4,55,34
India,Delhi,Delhi,"Pusa, Delhi - IMD","14-04-2026 20:00:00",28.636110,77.173332,PM2.5,11,192,71
India,Delhi,Delhi,"Pusa, Delhi - IMD","14-04-2026 20:00:00",28.636110,77.173332,CO,103,128,108
India,Delhi,Delhi,"Pusa, Delhi - IMD","14-04-2026 20:00:00",28.636110,77.173332,OZONE,12,244,147
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","14-04-2026 20:00:00",28.563262,77.186937,PM2.5,33,302,112
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 20:00:00",28.732528,77.119920,PM2.5,38,423,190
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 20:00:00",28.732528,77.119920,NO2,6,93,42
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2026 20:00:00",28.6514781,77.1473105,PM10,101,500,206
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2026 20:00:00",28.6514781,77.1473105,NO2,39,91,59
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","14-04-2026 20:00:00","28.493624 ","77.201159 ",SO2,7,17,12
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2026 20:00:00",28.628624,77.241060,CO,23,107,45
India,Delhi,Delhi,"ITO, Delhi - CPCB","14-04-2026 20:00:00",28.628624,77.241060,OZONE,18,82,51
India,Delhi,Delhi,"JNU, Delhi - DPCC","14-04-2026 20:00:00","28.540721 ","77.168544 ",PM10,81,155,117
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2026 20:00:00",28.732820,77.170633,NH3,5,19,15
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","14-04-2026 20:00:00",28.580280,77.233829,OZONE,2,96,66
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","14-04-2026 20:00:00",28.611281,77.237738,SO2,9,32,16
India,Delhi,Delhi,"Mundka, Delhi - DPCC","14-04-2026 20:00:00",28.684678,77.076574,PM10,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC","14-04-2026 20:00:00",28.684678,77.076574,NH3,3,11,6
India,Delhi,Delhi,"Mundka, Delhi - DPCC","14-04-2026 20:00:00",28.684678,77.076574,SO2,16,102,34
India,Delhi,Delhi,"DTU, Delhi - CPCB","14-04-2026 20:00:00",28.7500499,77.1112615,CO,15,48,21
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2026 20:00:00",28.498571,77.264840,PM10,89,246,144
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2026 20:00:00",28.498571,77.264840,OZONE,11,223,128
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","14-04-2026 20:00:00",28.5710274,77.0719006,OZONE,11,64,50
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 20:00:00","28.615828 ","77.271992 ",CO,30,102,40
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","14-04-2026 20:00:00",28.5627763,77.1180053,PM2.5,30,242,88
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-04-2026 20:00:00","21.217779 ","72.834787 ",NO2,6,39,18
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-04-2026 20:00:00","21.217779 ","72.834787 ",OZONE,11,12,11
India,Gujarat,Surat,"Science Center, Surat - SMC","14-04-2026 20:00:00",21.170046,72.795405,PM10,38,184,83
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","14-04-2026 20:00:00",22.320153,73.216285,PM2.5,32,237,89
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","14-04-2026 20:00:00",22.320153,73.216285,PM10,35,183,94
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","14-04-2026 20:00:00",20.362421,72.918013,PM10,69,111,85
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","14-04-2026 20:00:00",20.362421,72.918013,SO2,18,36,29
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","14-04-2026 20:00:00",20.362421,72.918013,OZONE,7,28,19
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-04-2026 20:00:00",30.379589,76.778328,NO2,9,11,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-04-2026 20:00:00",30.379589,76.778328,NH3,7,8,8
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","14-04-2026 20:00:00",30.379589,76.778328,OZONE,14,24,19
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","14-04-2026 20:00:00",23.243639,72.68994,NH3,1,2,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","14-04-2026 20:00:00",23.221714,72.654328,PM10,84,174,116
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","14-04-2026 20:00:00",23.221714,72.654328,SO2,7,31,15
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","14-04-2026 20:00:00",23.221714,72.654328,CO,12,44,20
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","14-04-2026 20:00:00",23.593150,72.372792,SO2,4,14,7
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","14-04-2026 20:00:00",23.593150,72.372792,CO,52,80,55
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","14-04-2026 20:00:00",22.410802,73.097923,SO2,3,16,5
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","14-04-2026 20:00:00",22.248853,70.776774,PM10,46,112,64
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-04-2026 20:00:00","21.217779 ","72.834787 ",PM10,40,157,88
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-04-2026 20:00:00",28.5504249,77.2159377,PM2.5,47,190,95
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-04-2026 20:00:00",28.5504249,77.2159377,CO,4,50,14
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 20:00:00",28.531346,77.190156,PM10,67,199,108
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 20:00:00",28.531346,77.190156,NO2,5,88,43
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 20:00:00",28.531346,77.190156,SO2,8,24,13
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 20:00:00",28.621810,77.1944633,PM2.5,16,260,103
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 20:00:00",28.621810,77.1944633,NH3,2,9,6
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 20:00:00",28.621810,77.1944633,OZONE,2,34,25
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","14-04-2026 20:00:00",28.699793,77.165453,PM10,159,378,256
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","14-04-2026 20:00:00",23.041137,72.456691,OZONE,10,86,78
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","14-04-2026 20:00:00",23.023389,72.515201,NO2,6,23,12
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","14-04-2026 20:00:00",23.076793,72.627874,NH3,1,3,2
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","14-04-2026 20:00:00",23.076793,72.627874,OZONE,2,80,66
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","14-04-2026 20:00:00",21.613267,73.010555,PM10,67,128,100
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","14-04-2026 20:00:00",21.613267,73.010555,NO2,27,32,29
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-04-2026 20:00:00",21.755417,72.139056,NO2,55,76,66
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","14-04-2026 20:00:00",28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","14-04-2026 20:00:00",28.6701,76.9254,CO,42,51,47
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","14-04-2026 20:00:00",28.806223,76.141105,PM10,23,33,25
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","14-04-2026 20:00:00",28.593883,76.270653,PM10,86,207,150
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","14-04-2026 20:00:00",28.593883,76.270653,OZONE,13,18,15
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","14-04-2026 20:00:00",28.39072,77.30059,PM2.5,96,109,102
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","14-04-2026 20:00:00",28.39072,77.30059,PM10,86,94,90
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","14-04-2026 20:00:00",28.699793,77.165453,OZONE,1,85,46
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","14-04-2026 20:00:00",23.107969,72.574648,NO2,5,53,16
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","14-04-2026 20:00:00",22.977134,72.553024,PM2.5,44,201,105
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-04-2026 20:00:00",23.020509,72.579261,NH3,7,11,9
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","14-04-2026 20:00:00",23.016834,72.625775,CO,22,115,43
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","14-04-2026 20:00:00",23.041137,72.456691,PM10,54,119,82
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","14-04-2026 20:00:00",28.376058,77.315741,PM10,57,453,205
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","14-04-2026 20:00:00",28.376058,77.315741,NO2,30,32,31
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","14-04-2026 20:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","14-04-2026 20:00:00",28.4227,77.0667,SO2,2,7,4
